Open,High,Low,Close,Volume,MarketCap,Date
534.1909790039,546.617980957,520.6619873047,531.3859863281,138450000,8293035755.05,"2016-05-31"
585.4450073242,590.258972168,567.5139770508,576.5969848633,107770000,9013335474.15,"2016-06-07"
671.6539916992,716.0040283203,664.4869995117,704.3759765625,243295008,11026918233,"2016-06-13"
763.9270019531,764.083984375,732.7269897461,737.2260131836,174511008,11561085978.8,"2016-06-20"
665.9310302734,665.9799804688,616.9340209961,629.3670043945,109225000,9883123076.92,"2016-06-26"
676.7340087891,703.7020263672,676.3989868164,703.7020263672,112354000,11066171356.3,"2016-07-02"
666.383972168,666.383972168,633.3989868164,650.9600219727,180536000,10252979329.9,"2016-07-09"
659.1710205078,667.0770263672,659.0399780273,663.2550048828,81673104,10453381649.6,"2016-07-15"
664.9219970703,666.5830078125,646.7219848633,650.6190185547,134169000,10261989674.1,"2016-07-22"
654.4920043945,657.5949707031,654.4920043945,655.0349731445,86428400,10337749269.3,"2016-07-28"
566.3289794922,579.4959716797,565.7769775391,578.2890014648,125292000,9133817994.68,"2016-08-04"
587.6480102539,599.9840087891,586.3709716797,592.1030273438,102905000,9358441335.08,"2016-08-10"
577.7609863281,580.8939819336,571.4299926758,573.216003418,54443000,9066995409.02,"2016-08-17"
586.7709960938,589.4739990234,581.633972168,583.4149780273,85349200,9234845697.42,"2016-08-23"
574.1140136719,578.3569946289,574.1140136719,577.5029907227,70342400,9148340523.6,"2016-08-30"
608.9899902344,609.0549926758,602.2420043945,606.5900268555,82446800,9615468144.84,"2016-09-05"
623.4240112305,628.8179931641,600.5059814453,606.7189941406,73610800,9624021892.48,"2016-09-11"
606.2830200195,610.1580200195,605.8560180664,609.8740234375,48679400,9682008336.58,"2016-09-18"
602.9609985352,604.5800170898,602.0449829102,602.625,35359500,9573385117.5,"2016-09-24"
609.9290161133,615.2369995117,609.9290161133,613.9829711914,56357000,9761887632.24,"2016-10-01"
612.6079711914,617.9119873047,611.8209838867,617.1209716797,64071400,9818599994.17,"2016-10-07"
637.0079956055,641.2849731445,637.0079956055,640.3779907227,58144600,10196303437,"2016-10-14"
630.6630249023,631.9169921875,628.2579956055,630.8569946289,56957300,10050854098.8,"2016-10-20"
678.2139892578,688.5939941406,678.0399780273,688.3129882813,96105296,10974828654.5,"2016-10-27"
730.0659790039,740.8289794922,722.3489990234,740.8289794922,84865200,11820110420.6,"2016-11-02"
709.825012207,740.0460205078,708.6099853516,723.2730102539,132429000,11548965778.8,"2016-11-09"
705.7940063477,715.7180175781,705.2600097656,711.6190185547,72038496,11377924616.2,"2016-11-15"
731.2650146484,741.7219848633,730.5100097656,739.2479858398,60802400,11827902946.2,"2016-11-21"
732.4840087891,738.0059814453,732.4840087891,735.8129882813,61888600,11782628755,"2016-11-28"
771.6380004883,773.8720092773,768.1610107422,773.8720092773,60557900,12400766376.1,"2016-12-04"
774.7520141602,774.7979736328,765.4119873047,769.7310180664,57313400,12344888048.2,"2016-12-11"
785.166015625,792.508972168,784.8640136719,790.8289794922,78989800,12691945028,"2016-12-17"
922.1799926758,923.4790039063,886.3350219727,898.8220214844,137727008,14436754926.6,"2016-12-24"
972.5349731445,972.5349731445,934.8330078125,961.2379760742,187474000,15450507054.9,"2016-12-30"
903.4869995117,908.5850219727,823.5560302734,908.5850219727,279550016,14618030536.4,"2017-01-07"
803.7369995117,829.0009765625,780.0029907227,823.9840087891,168968000,13266554392,"2017-01-13"
898.1719970703,899.3980102539,887.0079956055,895.0260009766,86728400,14423545370.8,"2017-01-20"
902.3950195313,919.3259887695,902.2239990234,917.5859985352,131958000,14797955301.3,"2017-01-26"
990.0009765625,1013.5200195313,983.2210083008,1011.799987793,145820992,16331615570,"2017-02-02"
1062.3199462891,1078.9699707031,1037.4899902344,1063.0699462891,201855008,17170799127.1,"2017-02-08"
991.7349853516,1011.5100097656,986.4710083008,1004.549987793,137946000,16237219721.2,"2017-02-14"
1079.2800292969,1117.25,1076.9300537109,1115.3000488281,186868992,18041455272.5,"2017-02-21"
1163.7800292969,1181.9799804688,1163.3800048828,1179.9699707031,131570000,19101427518.1,"2017-02-27"
1267.4699707031,1276,1264.5999755859,1272.8299560547,153656992,20620991547,"2017-03-06"
1176.6199951172,1226.9799804688,1175.3599853516,1221.3800048828,227176000,19801195767,"2017-03-12"
976.7299804688,1069.9100341797,976.7299804688,1036.7399902344,406648000,16821676707,"2017-03-19"
936.5399780273,975.7609863281,903.7130126953,972.7789916992,435803008,15794781101.6,"2017-03-25"
1071.7099609375,1091.7199707031,1061.0899658203,1080.5,289633984,17557597716,"2017-04-01"
1178.9399414063,1186.5799560547,1163.3900146484,1176.9000244141,317022016,19137747435,"2017-04-07"
1170.3299560547,1190.8000488281,1159.7900390625,1167.5400390625,254827008,19000400017.5,"2017-04-14"
1211.0799560547,1240.7900390625,1208.4100341797,1229.0799560547,315108000,20015137622,"2017-04-20"
1265.9899902344,1294.8299560547,1265.9300537109,1281.0799560547,329631008,20876159410,"2017-04-26"
1453.7800292969,1492.7700195313,1447.4899902344,1490.0899658203,583795968,24301634925.3,"2017-05-03"
1723.8900146484,1833.4899902344,1716.3000488281,1755.3599853516,1167920000,28649119972.3,"2017-05-09"
1741.6999511719,1785.9399414063,1686.5400390625,1734.4499511719,959044992,28330874003.4,"2017-05-16"
2043.1899414063,2303.8999023438,2017.8699951172,2173.3999023438,1942220032,35525744380,"2017-05-22"
2159.4299316406,2307.0500488281,2107.169921875,2255.6101074219,994625024,36901102917,"2017-05-29"
2547.7900390625,2585.8898925781,2452.5400390625,2511.8100585938,1355120000,41124262595.2,"2017-06-04"
2942.4099121094,2996.6000976563,2840.5300292969,2958.1101074219,1752400000,48471330146.3,"2017-06-11"
2514.0100097656,2685.1899414063,2484.9599609375,2655.8798828125,1534509952,43548031451.6,"2017-06-17"
2738.5200195313,2757.9399414063,2583.1899414063,2608.7199707031,982750016,42807952580.6,"2017-06-24"
2539.2399902344,2559.25,2478.4299316406,2480.8400878906,860273024,40735082695,"2017-06-30"
2608.1000976563,2616.7199707031,2581.6899414063,2608.5600585938,761956992,42863758794.7,"2017-07-06"
2402.6999511719,2425.2199707031,2340.830078125,2357.8999023438,835769984,38778935907.3,"2017-07-13"
2323.080078125,2397.169921875,2260.2299804688,2273.4299316406,1245100032,37415031060.8,"2017-07-19"
2577.7700195313,2610.7600097656,2450.8000488281,2529.4499511719,937404032,41663929264.6,"2017-07-26"
2871.3000488281,2921.3500976563,2685.6101074219,2718.2600097656,1324669952,44804603884.5,"2017-08-01"
3370.2199707031,3484.8500976563,3345.830078125,3419.9399414063,1752760064,56417337744.8,"2017-08-08"
4066.1000976563,4325.1298828125,3989.1599121094,4325.1298828125,2463089920,71394704653.5,"2017-08-14"
4090.4799804688,4109.1401367188,3988.6000976563,4001.7399902344,2800890112,66106992037.9,"2017-08-21"
4345.1000976563,4416.58984375,4317.2900390625,4382.8798828125,1537459968,72441993792,"2017-08-27"
4585.2700195313,4714.080078125,4417.58984375,4582.9599609375,1933190016,75812181333.5,"2017-09-03"
4229.8100585938,4308.8198242188,4114.1098632813,4226.0600585938,1386230016,69963847482.2,"2017-09-09"
3166.3000488281,3733.4499511719,2946.6201171875,3637.5200195313,4148069888,60267886368,"2017-09-15"
3628.0200195313,3758.2700195313,3553.5300292969,3630.6999511719,1194829952,60203040223.4,"2017-09-22"
4197.1298828125,4279.3100585938,4109.7001953125,4174.7299804688,1712320000,69270823145.5,"2017-09-28"
4229.8798828125,4362.6401367188,4164.0498046875,4328.41015625,1161769984,71876277937,"2017-10-05"
4789.25,4873.7299804688,4751.6298828125,4826.4799804688,1222279936,80205238020,"2017-10-11"
5603.8198242188,5603.8198242188,5151.4399414063,5590.6899414063,2399269888,92982539105.8,"2017-10-18"
5935.5200195313,5935.5200195313,5504.1801757813,5526.6401367188,2735699968,91988225799.7,"2017-10-24"
6132.0200195313,6470.4301757813,6103.330078125,6468.3999023438,2311379968,107743731291,"2017-10-31"
7403.2202148438,7445.7700195313,7007.3100585938,7022.759765625,3111899904,117050623317,"2017-11-06"
5938.25,6811.1899414063,5844.2900390625,6559.490234375,6263249920,109400650105,"2017-11-13"
7766.0297851563,8101.91015625,7694.1000976563,8036.490234375,3149319936,134124196206,"2017-11-19"
8241.7099609375,8790.919921875,8191.1499023438,8790.919921875,4342060032,146820557006,"2017-11-25"
10978.2998046875,11320.2001953125,10905.099609375,11074.599609375,5138500096,185122039035,"2017-12-02"
17802.900390625,18353.400390625,14336.900390625,16569.400390625,21135998976,277185764485,"2017-12-08"
16601.30078125,18154.099609375,16601.30078125,17706.900390625,14309999616,296482120238,"2017-12-15"
16642.400390625,17567.69921875,15342.7001953125,15802.900390625,16516599808,264788651530,"2017-12-21"
15864.099609375,15888.400390625,13937.2998046875,14606.5,12336499712,244929825575,"2017-12-28"
14978.2001953125,15572.7998046875,14844.5,15201,16871900160,255080562912,"2018-01-03"
14588.5,14973.2998046875,13691.2001953125,14973.2998046875,18500800512,251472635522,"2018-01-10"
13836.099609375,13843.099609375,10194.900390625,11490.5,18853799936,193121120762,"2018-01-16"
10944.5,11377.599609375,10129.7001953125,10868.400390625,9660609536,182830257191,"2018-01-23"
11755.5,11875.599609375,11179.2001953125,11296.400390625,7107359744,190164444830,"2018-01-29"
9175.7001953125,9334.8701171875,8031.2202148438,8277.009765625,7073549824,139433682759,"2018-02-04"
8616.1298828125,8616.1298828125,7931.1000976563,8129.9702148438,6122189824,137064586975,"2018-02-11"
10207.5,11139.5,10149.400390625,11112.7001953125,8660880384,187482083882,"2018-02-17"
10287.7001953125,10597.2001953125,9546.9697265625,9813.0703125,6917929984,165687799108,"2018-02-24"
10977.400390625,11189,10850.099609375,11086.400390625,7620590080,187318996197,"2018-03-02"
9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,8704190464,157898203939,"2018-03-09"
8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,6834429952,140460819364,"2018-03-15"
8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,5530390016,147809220250,"2018-03-22"
7836.830078125,8122.8901367188,7809.169921875,7954.4799804688,4935289856,134788265876,"2018-03-28"
7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,4936000000,116229557118,"2018-04-04"
6795.4399414063,6872.41015625,6704.1499023438,6834.759765625,4272750080,115978358964,"2018-04-10"
8337.5703125,8371.150390625,7925.7299804688,8058.669921875,5631309824,136849408643,"2018-04-16"
8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,6925190144,151784994312,"2018-04-23"
9346.41015625,9531.490234375,9193.7099609375,9419.080078125,8853000192,160182287342,"2018-04-29"
9845.3095703125,9940.1396484375,9465.25,9654.7998046875,7222280192,164316605278,"2018-05-06"
8441.4404296875,8664.8603515625,8223.5,8504.8896484375,6821380096,144841040789,"2018-05-12"
8255.73046875,8372.0595703125,8183.3500976563,8247.1796875,4712399872,140559162894,"2018-05-19"
7592.2998046875,7659.1401367188,7392.6499023438,7480.1401367188,4867829760,127573690458,"2018-05-25"
7500.7001953125,7604.7299804688,7407.33984375,7541.4501953125,4921460224,128725854692,"2018-06-01"
7650.8198242188,7741.2700195313,7650.8198242188,7678.240234375,4485799936,131153169176,"2018-06-07"
6342.75,6707.1401367188,6334.4599609375,6675.3500976563,5138710016,114106009748,"2018-06-14"
6770.759765625,6821.5600585938,6611.8798828125,6776.5498046875,3888640000,115916357344,"2018-06-20"
6253.5498046875,6290.16015625,6093.669921875,6093.669921875,3279759872,104307939200,"2018-06-26"
6596.66015625,6671.3701171875,6447.75,6529.58984375,4672309760,111849428104,"2018-07-03"
6775.080078125,6838.6801757813,6724.33984375,6741.75,3718129920,115557889495,"2018-07-09"
6357.009765625,6741.75,6357.009765625,6741.75,4725799936,115638203962,"2018-07-16"
7417.7998046875,7537.9501953125,7383.8198242188,7418.490234375,3695460096,127336615249,"2018-07-22"
8205.8203125,8272.259765625,8141.1801757813,8218.4599609375,4107190016,141185844808,"2018-07-29"
7438.67,7497.49,6984.07,7032.85,4268390000,120899698889,"2018-08-04"
6185.79,6455.74,6109.03,6295.73,4047850000,108314257212,"2018-08-11"
6340.91,6582.5,6324.97,6580.63,4992990000,113290724406,"2018-08-17"
6551.52,6719.96,6498.64,6719.96,4097820000,115778358839,"2018-08-24"
7043.76,7072.69,6834.69,6978.23,4463250000,120309828156,"2018-08-30"
6755.14,6755.14,6404.72,6529.17,5523470000,112649565532,"2018-09-06"
6317.01,6363.87,6265.09,6351.8,4064230000,109661521297,"2018-09-12"
6280.91,6384.18,6265.71,6371.3,4180090000,110064685348,"2018-09-18"
6603.64,6603.64,6381.86,6446.47,4726180000,111450035114,"2018-09-25"
6619.85,6653.3,6549.08,6589.62,4000970000,113999846113,"2018-10-01"
6600.19,6675.06,6576.04,6652.23,3979460000,115162906843,"2018-10-08"
6288.49,6363.21,6280.15,6290.93,3085320000,108972590373,"2018-10-14"
6490.09,6556.38,6476,6482.35,3253610000,112369106369,"2018-10-21"
6480.84,6507.41,6453.53,6480.38,3393250000,112403001148,"2018-10-27"
6387.24,6400.07,6342.37,6361.26,3658640000,110421212888,"2018-11-03"
6442.6,6456.46,6373.37,6385.62,4346820000,110905767441,"2018-11-09"
5645.32,5657.02,5498.94,5575.55,5279320000,96900828780,"2018-11-16"
4611.57,4629.64,4365.64,4365.94,4569370000,75919439808.5,"2018-11-22"
3822.47,4385.9,3822.47,4257.42,7280280000,74072560088.04,"2018-11-28"
3958.89472485,3969.53585216,3753.99482663,3753.99482663,5302481573.52,65352496335.9036,"2018-12-05"
3497.5547337,3513.18494093,3392.2500529,3424.58807495,4696765187.88,59650201102.151,"2018-12-11"
3544.76156472,3701.34942887,3487.16920219,3696.05912776,5911325472.51,64422587801.2914,"2018-12-18"
4000.33178206,4271.79245,4000.33178206,4078.59919478,7240968501.11,71137548588.8249,"2018-12-24"
3866.83899926,3868.74298842,3725.86749335,3742.70033544,4661840806.32,65331499157.744,"2018-12-31"
3836.51915828,4093.29744447,3826.51306238,4076.63268458,5597027439.6,71206795852.7853,"2019-01-06"
3658.86811698,3674.75998688,3544.92722821,3552.95306759,4681302465.82,62106461671.3502,"2019-01-13"
3652.37783507,3758.53352345,3652.37783507,3728.56836493,5955691379.94,65214103658.5829,"2019-01-19"
3599.7153629,3654.93319305,3593.34583728,3602.46043861,5098183234.66,63054898963.1367,"2019-01-26"
3460.54712403,3501.95413455,3431.59149165,3487.94538683,5422926707.35,61088747491.2873,"2019-02-01"
3414.92953864,3427.94560955,3394.21860755,3399.47164359,5004962682.81,59578075990.9339,"2019-02-07"
3631.17019256,3646.25659694,3607.69780014,3616.88097021,6271044417.92,63434486051.9796,"2019-02-14"
3946.68498546,4000.48629461,3926.24692473,3999.82050882,8693373948.01,70194350041.973,"2019-02-20"
3857.47978186,3888.80258758,3787.05877702,3851.04747978,8301309684.14,67631949500.0921,"2019-02-27"
3759.83244114,3903.91675352,3745.18318172,3896.37502308,10174126414.53,68470655399.5828,"2019-03-05"
3903.75829416,3926.88908293,3863.55909997,3909.15620907,9809887079.44,68743000581.0221,"2019-03-12"
4029.96845808,4071.55673145,4009.11722623,4032.50738522,9646954186.21,70958165406.797,"2019-03-18"
4024.11267975,4038.84089385,3934.03136241,3963.07065416,10359818882.72,69789872373.2903,"2019-03-25"
4105.45617673,4113.02361297,4094.10084931,4105.40429618,9045122442.87,72339379035.9471,"2019-03-31"
5062.79376134,5235.1864351,5050.41230153,5198.89699014,16655416140.27,91674230185.9347,"2019-04-07"
5088.84997329,5127.12209428,5061.58936959,5096.58656276,10823289598.31,89925574874.6422,"2019-04-13"
5298.15452927,5336.68000293,5233.33520521,5303.81261613,13780238655.18,93638345002.2649,"2019-04-19"
5210.30491981,5383.63441532,5177.36851375,5279.34821147,16812108039.63,93272287959.7983,"2019-04-26"
5402.42286531,5522.26255673,5394.21751696,5505.28367176,14644460907.01,97330112146.5137,"2019-05-02"
5982.31627033,6183.03929388,5982.31627033,6174.52868876,16784645410.8,109238600750.148,"2019-05-09"
7989.37450547,8216.42381116,7899.10688404,8205.16749484,28344112919.57,145254332460.476,"2019-05-15"
7956.29214912,7997.61243859,7615.98748467,7680.06654589,24719473174.97,136063898960.26,"2019-05-22"
8802.75819975,8807.01613958,8634.72130428,8719.9617362,24226919266.66,154590202287.415,"2019-05-28"
8210.98582388,8210.98582388,7564.48860353,7707.77077085,24609731548.79,136742790468.573,"2019-06-04"
7692.28467885,8031.90989621,7586.73084679,8000.32982299,18689275117.47,142023351079.395,"2019-06-10"
8988.92370914,9416.40744016,8988.92370914,9320.35218253,15562951918.83,165573372261.217,"2019-06-17"
10696.6909289,11246.1441834,10556.095932,10855.3710156,20998326501.96,192970090354.715,"2019-06-23"
12400.7636934,12400.910221,11508.3784271,11959.3709764,29923961127.78,212739713110.418,"2019-06-29"
10982.5439142,11620.9651525,10982.5439142,11208.5508454,21092024306.26,199546110914.427,"2019-07-06"
11354.299624,11905.4870064,11179.1448437,11815.9866867,23534692796.61,210494417831.881,"2019-07-12"
10653.956443,10716.9806727,10229.6289244,10530.7326264,20727426309.59,187725578627.888,"2019-07-19"
9809.09690775,10154.2540296,9773.95670972,9911.84226491,15821952090.47,176806451137.238,"2019-07-25"
10077.442592,10446.9203303,9922.01981608,10399.6694229,17165337857.81,185653203391.495,"2019-08-01"
11476.1934394,12036.9898905,11433.701205,11941.9683406,22194988641.22,213330426788.853,"2019-08-07"
10889.4877427,10889.5569207,10028.1353635,10051.7039313,19990838299.88,179692803424.26,"2019-08-14"
10916.3467171,10947.0417192,10618.9606782,10763.2326304,15053082175.36,192530283565.253,"2019-08-20"
10372.8263035,10381.3283434,10087.3005576,10185.4998997,14762609502.77,182325540954.58,"2019-08-27"
9757.47323681,10396.5913249,9730.65071681,10346.7607927,17248102293.8,185333114163.111,"2019-09-02"
10518.1141171,10595.6380804,10409.091259,10441.275979,13670567492.76,187150078006.707,"2019-09-08"
10356.4657676,10387.0348987,10313.092448,10347.7129074,12043433567.35,185618174383.964,"2019-09-15"
10183.6480972,10188.0979122,10000.7080483,10019.7169101,13425266806.33,179853287294.13,"2019-09-21"
8251.27362342,8285.6167637,8125.43166316,8245.91515478,14141152736.19,148122503615.689,"2019-09-28"
8259.49447523,8260.05563096,8151.23660841,8205.93924121,13139456229.41,147491804056.45,"2019-10-04"
8585.26280768,8721.78072149,8316.18140086,8321.75671178,19604381101.23,149685618275.045,"2019-10-11"
8047.81274259,8134.8314486,8000.94263465,8103.91137325,14313052244.08,145853994297.969,"2019-10-17"
7509.72818274,7532.86765606,7446.98855091,7493.48873154,16268708848.76,134968410276.478,"2019-10-24"
9422.4633254,9426.87421747,9085.3703568,9205.72655905,27706531577.46,165899500650.49,"2019-10-30"
9340.86427973,9423.23703723,9305.90931362,9360.87991187,23133895764.61,168806151582.738,"2019-11-06"
8759.75190096,8853.76817777,8685.42814321,8815.66253925,20309769107.26,159068712900.41,"2019-11-12"
8573.98009164,8653.28015751,8273.57288734,8309.28598342,21579470673.41,150025712267.127,"2019-11-18"
7039.97703454,7319.85680403,6617.1670508,7146.13390214,42685231261.74,129112952930.262,"2019-11-25"
7571.61619421,7571.61619421,7291.34195468,7424.29226516,18720708479.35,134215145409.923,"2019-12-01"
7551.33900507,7634.60664192,7476.09125491,7564.3454032,15409908086.2,136847419895.976,"2019-12-08"
7268.90271202,7308.83632746,7097.20887996,7124.67396997,17137029729.95,128970221233.088,"2019-12-14"
7220.59355274,7223.22627792,7112.73608254,7191.15846913,19312552168.11,130267655889.328,"2019-12-21"
7238.14118032,7363.52923526,7189.93393524,7290.08851803,22777360995.57,132139502950.022,"2019-12-27"
6984.4286123,7413.71509934,6914.99590793,7344.88418341,28111481031.94,133233444755.489,"2020-01-03"
8082.29607413,8082.29607413,7842.4036134,7879.07152428,24045990465.65,143016572819.392,"2020-01-09"
8812.48149122,8846.46109861,8612.09583682,8723.78576573,31313981930.82,158465055984.185,"2020-01-16"
8744.21075075,8792.9938714,8636.7474349,8680.87604222,22600204050.58,157783273070.101,"2020-01-22"
8912.52433979,9358.59031703,8908.44692853,9358.59031703,34398744402.69,170205617954.856,"2020-01-28"
9292.84190002,9331.26581712,9112.8114171,9180.9629665,29893183716.09,167093636161.856,"2020-02-04"
10115.559686,10165.765355,9784.563802,9856.61149362,39386548074.7,179494809265.716,"2020-02-10"
9936.56026014,9938.81578,9507.63799409,9690.14261814,45998298412.6,176585280987.035,"2020-02-17"
9663.31864201,9937.40410608,9657.79114467,9924.51522822,41185185761.49,180963233539.785,"2020-02-23"
8599.7583441,8726.79676016,8471.21262606,8562.45405008,35349164300.14,156238987739.907,"2020-03-01"
9121.60053553,9163.22109566,8890.74417157,8909.9536515,36216930369.67,162684945902.611,"2020-03-07"
5573.07764952,5625.22650517,5125.06934725,5200.36626392,36154506007.58,95014981943.9861,"2020-03-14"
6191.65372133,6844.26152806,5865.78196437,6198.77820508,54442976102.51,113309245860.002,"2020-03-20"
6719.38897407,6793.83619652,6466.70180578,6469.79813509,34585598366.55,118336082172.395,"2020-03-27"
6606.77626829,7088.24732438,6595.91827654,6793.62459642,47660646124.41,124335130640.41,"2020-04-02"
7337.9661825,7341.44831412,7179.0943407,7302.0895105,34815139177.59,133737857009.882,"2020-04-09"
6845.56171696,6928.66436972,6633.40269245,6642.10989286,32288311030.76,121731940639.413,"2020-04-15"
6879.78434985,6934.55187057,6834.44232463,6880.32347375,32589741510.73,126175238603.42,"2020-04-21"
7796.97044056,7814.52714133,7730.80654225,7807.05845106,33187959920.92,143266252261.336,"2020-04-28"
8895.74487399,8956.90651911,8645.02412633,8912.65460539,45718796275.55,163654493632.392,"2020-05-04"
8755.5356389,9033.47117613,8374.32297508,8601.79620238,57119858801.94,158059235275.589,"2020-05-11"
9374.92998661,9823.0022878,9349.5460711,9670.73937122,40084250662.96,177745404470.085,"2020-05-17"
9212.28340427,9288.40401564,8787.251002,8790.36800074,32518803299.58,161610414642.629,"2020-05-24"
9438.91400926,9704.03030928,9366.72941775,9700.41407169,32722975141.2,178390129757.676,"2020-05-30"
9664.90477464,9773.43201601,9591.02453467,9653.67926335,20438419222.33,177595657884.165,"2020-06-06"
9320.69085457,9540.46539289,9285.85140439,9480.84378943,22610564515.31,174474896921.532,"2020-06-12"
9410.29434848,9440.87603373,9274.29612136,9288.01871603,19632223107.38,170985625732.412,"2020-06-19"
9314.12688901,9340.16150568,9095.32457939,9264.81304308,18616048626.11,170608289503.753,"2020-06-25"
9145.98505502,9309.75486362,9104.73487906,9228.32559024,15971550355.23,169988756578.038,"2020-07-01"
9253.02015436,9450.33567174,9249.49994806,9428.3330848,19702359882.9,173738543115.206,"2020-07-08"
9238.7032275,9283.84214229,9171.66111846,9243.21341642,18085038362.45,170380670524.821,"2020-07-14"
9162.51448207,9407.26305599,9149.3899187,9374.88752808,18069581955.55,172861732402.087,"2020-07-21"
9905.21791377,11298.2217576,9903.97011125,10990.8733998,35359749590.12,202719581736.842,"2020-07-27"
11043.7688847,11453.0787225,11012.4147398,11246.3487749,20271713443.26,207503423455.952,"2020-08-03"
11737.3252342,11806.0562765,11548.7844464,11675.7393433,17489608833.29,215490364254.781,"2020-08-09"
11866.6855801,11934.9009151,11737.1885988,11892.8040631,20583375490.17,219576092170.359,"2020-08-16"
11585.4775342,11689.4073895,11448.8060449,11681.8255623,20224191305.96,215742068894.983,"2020-08-22"
11541.0543254,11585.6406794,11466.2933646,11506.8653177,17485597759.14,212583870983.482,"2020-08-29"
10230.3651615,10663.9200452,10207.9402189,10511.8138807,29965130373.75,194255818703.632,"2020-09-04"
10242.3301347,10503.9125262,10238.1358906,10363.1390401,54406443210.51,191568387061.555,"2020-09-10"
10973.2522347,11037.4211271,10774.6276667,10948.9899152,38151810523.05,202475761712.394,"2020-09-17"
10535.49244237,10537.82809054,10197.86492469,10246.18649281,23788661866.99,189529920746.46765,"2020-09-23"
10843.87075063,10847.25699325,10669.32109268,10784.49157795,44171073700.19,199556965503.7717,"2020-09-30"
10796.30685484,10797.57808729,10528.890831,10604.40588882,42623695307.43,196281911458.15378,"2020-10-06"
11548.71975926,11548.98483187,11321.22451322,11425.8994007,24241420250.86,211565586739.30667,"2020-10-13"
11495.03793859,11799.0929777,11408.29011785,11742.03715033,23860769927.72,217482407293.08884,"2020-10-19"
13031.20124688,13225.29776076,12822.38232695,13075.24769656,29461458313.16,242250997935.6733,"2020-10-26"
13780.99480514,13862.03362917,13628.37821941,13737.10982864,24453857900.09,254569759062.58606,"2020-11-01"
14833.75408424,15637.32033788,14744.10989581,15479.56703842,26632075028.85,286955182899.01483,"2020-11-08"
16317.80834223,16317.80834223,15749.19296725,16068.13870685,27481710135.41,297877068422.63354,"2020-11-14"
17817.08366299,18773.22751179,17765.79576896,18621.31436938,36992873939.99,345411881099.1716,"2020-11-20"
17153.91312468,17445.02428555,16526.42352825,17108.40172774,38886494645.12,317464460530.40906,"2020-11-27"
19205.92540409,19566.19188355,18925.78443384,19445.39847988,31930317405.27,360933936016.877,"2020-12-03"
18553.29972814,18553.29972814,17957.06521319,18264.99210672,25547132265.47,339136939585.8366,"2020-12-10"
19418.81840055,21458.90789704,19298.31727724,21310.59813054,44409011479.22,395799863745.9665,"2020-12-16"
23781.97438638,24024.48959027,22802.64570202,23241.34486501,51146161904.32,431808778580.30475,"2020-12-23"
27081.80972919,27370.7200843,25987.29807483,27362.4365573,45265946774.4,508523687096.6884,"2020-12-29"
31977.04113228,34437.5905918,30221.1867389,33992.42934365,67547324781.68,631980005969.6278,"2021-01-05"
38346.52950301,38346.52950301,30549.59876946,35566.65594049,123320567398.62,661457321418.0524,"2021-01-11"
35792.23666766,37299.28580604,34883.84404829,36630.07568284,49511702429.35,681470030572.0747,"2021-01-18"
32064.37631516,32944.00894195,31106.68577002,32289.37808687,48643830599.36,600888568009.5015,"2021-01-24"
34295.9350435,34834.70830094,32940.18691419,34269.52154165,65141828798.26,637924573283.79,"2021-01-30"
38138.38833975,40846.54690329,38138.38833975,39266.01073494,71326033652.98,731192490092.84,"2021-02-06"
47877.03437451,48745.73380014,46424.97781781,47504.85118326,76555041195.79,884874050611.84,"2021-02-12"
51675.98128513,56113.65054685,50937.27572157,55888.13368221,63495496917.85,1041380696669.48,"2021-02-19"
49709.08242476,51948.96698227,47093.85301914,47093.85301914,54506565949.11,877766126138.33,"2021-02-25"
50522.30503036,51735.09105293,47656.92904603,48561.1661539,52343816679.73,905414104807.24,"2021-03-04"
54824.01119917,57258.25497592,53290.89116852,56008.54940114,57295577613.75,1044580057477.4,"2021-03-10"
56825.82889756,58969.81634559,54528.62716687,58870.89333325,60258313191.17,1098337655326.54,"2021-03-17"
54511.66203198,55985.44014058,53470.6933802,54738.94493032,56435023913.75,1021563479682.18,"2021-03-23"
57750.13284273,59447.22403098,57251.5506051,58917.6930451,54414116432.02,1099939890804.41,"2021-03-30"
58760.87326121,59891.2969082,57694.82602134,59057.87896588,60706272114.62,1102880790089.18,"2021-04-05"
59846.23078558,60790.55531507,59289.79563078,60204.96491379,46280252580.42,1124635848775.45,"2021-04-11"
60701.88609331,61057.45650886,52829.53592647,56216.18500243,97468872758.37,1050445401609.72,"2021-04-18"
51143.22627463,51167.56335742,48805.2846976,50050.86821565,49014494780.62,935471648213.36,"2021-04-24"
57714.66485835,58448.33881062,57052.2741756,57828.05063222,42836427359.73,1081174515342.54,"2021-05-01"
56413.95355125,58606.63396719,55321.84671038,57356.40187692,68434023376.24,1072727435210.46,"2021-05-07"
49682.9818555,51438.11908462,48868.57828576,49880.53342038,55737497452.61,933276901264.97,"2021-05-14"
36753.66970802,42462.98498552,35050.61582451,40782.73826245,88281943358.63,763195929021.93,"2021-05-20"
39316.88967818,40379.61767161,37247.90367644,38436.96853505,43210968720.58,719538129127.79,"2021-05-27"
